Date,Open,High,Low,Close,Adj Close,Volume
2010-02-08,80.000000,120.449997,80.000000,120.300003,118.343239,113926600
2010-02-09,115.275002,125.000000,110.800003,122.099998,120.113945,49861112
2010-02-10,126.000000,126.199997,115.800003,117.500000,115.588783,22791756
2010-02-11,117.500000,120.000000,112.550003,115.474998,113.596718,11715914
2010-02-15,116.800003,118.400002,112.750000,114.574997,112.711357,6380560
2010-02-16,114.550003,117.000000,113.574997,115.125000,113.252396,3460552
2010-02-17,115.500000,122.900002,108.300003,120.574997,118.613762,10129600
2010-02-18,120.025002,120.400002,113.500000,115.449997,113.572113,4515874
2010-02-19,112.500000,115.500000,110.900002,113.425003,111.580063,1769622
2010-02-22,114.050003,117.400002,113.849998,115.199997,113.326180,1379184
2010-02-23,115.000000,115.849998,108.375000,109.925003,108.136993,1265598
2010-02-24,107.699997,113.500000,106.300003,110.949997,109.145317,1794380
2010-02-25,110.250000,113.925003,109.500000,112.449997,110.620918,983412
2010-02-26,112.449997,120.449997,110.675003,114.875000,113.006485,1879598
2010-03-02,115.474998,117.199997,114.750000,116.699997,114.801796,526144
2010-03-03,116.699997,120.000000,114.525002,115.199997,113.326180,687752
2010-03-04,115.500000,118.500000,115.250000,118.275002,116.351173,1013236
2010-03-05,118.949997,137.350006,117.525002,129.125000,127.024696,11956554
2010-03-08,130.000000,139.949997,129.600006,138.274994,136.025848,7205020
2010-03-09,139.199997,158.850006,136.500000,149.850006,147.412613,22053308
2010-03-10,150.000000,152.699997,141.774994,142.949997,140.624832,7882966
2010-03-11,142.949997,144.199997,137.699997,138.425003,136.173416,2603548
2010-03-12,125.000000,149.399994,125.000000,143.250000,140.919952,13295600
2010-03-15,142.399994,145.350006,138.649994,139.774994,137.501450,2833988
2010-03-16,125.000000,147.399994,125.000000,144.425003,142.075836,4001002
2010-03-17,146.125000,147.875000,143.425003,144.199997,141.854477,3527316
2010-03-18,144.125000,153.225006,144.024994,147.324997,144.928650,6370140
2010-03-19,148.000000,174.949997,146.000000,172.250000,169.448227,32307810
2010-03-22,168.699997,181.000000,167.649994,170.475006,167.702103,15762812
2010-03-23,171.949997,175.925003,162.000000,165.324997,162.635864,6544148
2010-03-25,165.000000,175.500000,164.074997,169.274994,166.521622,8922484
2010-03-26,169.500000,174.199997,166.324997,169.300003,166.546219,4012766
2010-03-29,174.000000,174.000000,151.925003,158.225006,155.651382,3733974
2010-03-30,159.600006,165.350006,157.774994,159.250000,156.659683,3575332
2010-03-31,161.500000,163.975006,154.125000,156.800003,154.249542,3764130
2010-04-01,158.000000,163.225006,157.649994,160.425003,157.815552,5182230
2010-04-05,160.750000,184.850006,160.000000,180.850006,177.908325,15364498
2010-04-06,180.850006,183.300003,175.199997,177.925003,175.030914,5313496
2010-04-07,158.024994,212.149994,158.024994,210.225006,206.805542,30445000
2010-04-08,200.899994,210.000000,190.649994,194.149994,190.992004,16787888
2010-04-09,194.725006,195.975006,175.550003,178.850006,175.940887,10072558
2010-04-12,180.000000,187.850006,176.600006,180.449997,177.514832,8267324
2010-04-13,182.500000,185.449997,177.524994,181.449997,178.498581,6985614
2010-04-15,182.899994,185.000000,177.500000,178.574997,175.670349,3929934
2010-04-16,178.699997,179.649994,167.324997,172.149994,169.349823,4914330
2010-04-19,167.550003,173.850006,162.000000,168.024994,165.291931,7483450
2010-04-20,167.550003,172.500000,167.550003,169.750000,166.988876,3131774
2010-04-21,171.500000,179.800003,170.050003,175.824997,172.965057,9076444
2010-04-22,170.000000,182.000000,166.000000,178.699997,175.793304,6153200
2010-04-23,180.000000,181.750000,172.699997,175.875000,173.014267,2983824
2010-04-26,179.000000,179.000000,174.649994,176.250000,173.383163,2075108
2010-04-27,176.225006,176.750000,172.050003,173.625000,170.800858,1800466
2010-04-28,170.000000,172.000000,166.000000,167.324997,164.603333,1661594
2010-04-29,167.449997,173.350006,167.449997,170.675003,167.898849,2248276
2010-04-30,171.600006,173.699997,169.125000,170.000000,167.234833,1220200
2010-05-03,170.000000,170.050003,164.000000,166.475006,163.767181,1070070
2010-05-04,167.000000,170.425003,161.500000,162.750000,160.102768,1646660
2010-05-05,160.000000,171.000000,156.350006,167.899994,165.168991,2608698
2010-05-06,168.500000,169.500000,161.500000,162.324997,159.684647,1423822
2010-05-07,159.899994,161.149994,156.250000,157.675003,155.110306,1120146
2010-05-10,160.500000,165.000000,158.050003,163.975006,161.307846,1253942
2010-05-11,166.500000,173.800003,162.800003,163.774994,161.111053,3302594
2010-05-12,165.500000,166.675003,158.500000,159.475006,156.881027,1491022
2010-05-13,161.000000,164.000000,157.500000,158.649994,156.069427,1270224
2010-05-14,157.500000,159.449997,148.000000,150.074997,147.633926,1681348
2010-05-17,147.000000,147.500000,140.574997,143.000000,140.673996,2346494
2010-05-18,142.949997,145.449997,133.750000,140.149994,137.870346,6557558
2010-05-19,139.500000,143.899994,130.774994,135.649994,133.443558,4094166
2010-05-20,136.000000,140.250000,129.574997,130.524994,128.401901,1842274
2010-05-21,130.500000,141.000000,125.550003,139.225006,136.960419,6014604
2010-05-24,142.250000,146.949997,138.149994,140.550003,138.263855,4600016
2010-05-25,137.750000,141.050003,134.500000,136.074997,133.861633,1528480
2010-05-26,138.649994,139.750000,131.675003,135.824997,133.615707,1478318
2010-05-27,137.500000,141.850006,134.649994,139.899994,137.624420,1538190
2010-05-28,142.199997,144.399994,138.800003,142.625000,140.305130,1467064
2010-05-31,142.000000,143.475006,139.024994,140.449997,138.165466,1242734
2010-06-01,141.199997,144.399994,137.600006,138.449997,136.198013,1414354
2010-06-02,139.699997,145.000000,139.175003,144.125000,141.780716,1535008
2010-06-03,145.500000,150.399994,144.149994,146.074997,143.698990,2778104
2010-06-04,146.250000,146.449997,143.500000,144.250000,141.903671,969942
2010-06-07,141.399994,143.350006,135.199997,141.800003,139.493515,994900
2010-06-08,142.000000,144.250000,139.100006,140.024994,137.747391,761748
2010-06-09,140.000000,142.500000,138.649994,140.074997,137.796570,686260
2010-06-10,140.899994,144.475006,140.050003,143.449997,141.116669,686518
2010-06-11,145.000000,146.000000,140.050003,141.074997,138.780289,582342
